PT1 [Psi],PT2 [Psi],PT3 [Psi]
0,0,0
-0.0591753969936538,-0.0391964486214092,-0.0137785850843066
-0.0639253829042964,-0.0366945476455745,-0.0102614199443652
-0.059755547944572,-0.034011349497578,-0.0082308916161516
-0.0628738593057572,-0.0387975948426529,-0.0113129435429044
-0.0686391093805065,-0.0542078544764169,-0.00703433027988287
-0.0759272557014161,-0.0378911089818433,-0.00558395290258743
-0.0555857129848476,-0.0325609721202825,-0.0127995803546322
-0.0641791989453231,-0.0403204910888131,-0.0137785850843066
-0.0649043876339708,-0.031944561734932,-0.0116030190183635
-0.0617135574039208,-0.0509445053775022,-0.0160991888879793
-0.0708509348808821,-0.0409731609085961,-0.00899233973923171
-0.0614960007973265,-0.0395227835313006,-0.011929353928255
-0.0715398641350974,-0.0412994958184876,0.00406105665642722
-0.0711772697907735,-0.0424235382858915,-0.0069618114110181
-0.0595017319035453,-0.0420609439415677,-0.0141774388630629
-0.0649406470684032,-0.0365132504734126,-0.0195075757246236
-0.0683852933394798,-0.0369121042521689,-0.0146488115106839
-0.0618948545760828,-0.0347365381862257,-3.62594344323859e-05
-0.061169665887435,-0.0358605806536297,-0.0124732454447408
-0.0736791707666082,-0.0451067364338881,-0.010805311460851
-0.058631505477168,-0.0403567505232455,-0.01033393881323
-0.0593566941658157,-0.0365857693422774,-0.0145400332073868
-0.0629826376090543,-0.0329235664646064,-0.00804959444398967
-0.076579925521199,-0.041625830728379,0.00188549059048407
-0.0662097272735367,-0.0350991325305496,0.000543891516485789
-0.0591753969936538,-0.0526486987958244,-0.0159904105846822
-0.0671887320032111,-0.0341201278008751,-0.0163167454945737
-0.0579788356573851,-0.0387613354082205,-0.0054026557304255
-0.0591391375592214,-0.0470647458932369,0.00155915568059259
-0.0632727130845134,-0.0351716513994143,0.00558395290258743
-0.0584139488705737,-0.0442002505730784,-0.0135247690432799
-0.0628013404368924,-0.0417346090316762,0.00159541511502498
-0.0605895149365169,-0.0426773543269182,-0.00366220287767098
-0.0618948545760828,-0.0368033259488717,0.0129808775267942
-0.0599731045511663,-0.0350628730961172,0.00279197645129372
-0.0628013404368924,-0.040030415613354,0.0097900472967442
-0.0575437224441964,-0.0318720428660672,-0.00268319814799656
-0.0538452601320931,-0.0361506561290888,-0.0145037737729544
-0.0581238733951146,-0.0362956938668183,-0.0118930944938226
-0.0617135574039208,-0.0384712599327615,-0.00583776894361413
-0.0824539538992456,-0.0350628730961172,-0.0025744198446994
-0.0562746422390629,-0.0341926466697399,-0.0051488396893988
-0.0646868310273765,-0.0412994958184876,-0.0110591275018777
-0.0651582036749975,-0.0571811280998726,0.00152289624616021
-0.0562383828046306,-0.0348815759239553,-0.0152289624616021
-0.0664635433145634,-0.0401029344822188,-0.00638166046009992
-0.0594292130346805,-0.0394502646624359,0.00732440575534195
-0.0654482791504566,-0.0419159062038381,0.000326334909891473
-0.0676963640852645,-0.0397765995723273,-0.00471372647621017
-0.0606620338053816,-0.042278500548162,-0.00315457079561757
-0.0606620338053816,-0.0361869155635211,-0.0111679058051749
-0.0577250196163584,-0.0554406752471181,-0.0127270614857675
-0.0625475243958657,-0.0355342457437382,0.00155915568059259
-0.062293708354839,-0.0469197081555074,0.000217556606594315
-0.0658833923636452,-0.054679227124038,-0.00221182550037554
-0.0646143121585117,-0.0393052269247063,0.00424235382858915
-0.0650494253717003,-0.0385437788016262,-0.0126182831824703
-0.0683127744706151,-0.0577975384852231,-0.00195800945934884
-0.0652307225438623,-0.0394502646624359,0.00442365100075108
-0.077232595340982,-0.040211712785516,-0.00184923115605168
-0.0585589866083033,-0.0374559957686547,-0.00794081614069251
-0.0618948545760828,-0.0383262221950319,-0.014938886986143
-0.0624387460925685,-0.0368395853833041,-0.011276684108472
-0.0786104538494127,-0.0274846512997485,0.00097900472967442
-0.0680589584295884,-0.0383624816294643,0.00859348596047546
-0.0692192603314247,-0.0631639347812163,-0.0133797313055504
-0.0646868310273765,-0.0382537033261671,0.00246564154140224
-0.0757096990948218,-0.060698293239814,-0.0135972879121447
-0.0640704206420259,-0.0447804015239966,0.00268319814799656
-0.0576162413130612,-0.0443815477452404,-0.0168968964454918
-0.066427283880131,-0.0310743353085547,0.00170419341832214
-0.0651582036749975,-0.0541715950419846,-0.00783203783739536
-0.0728814632090957,-0.0379636278507081,0.00097900472967442
-0.0530112931401482,-0.0293701418902326,-0.015410259633764
