SG1 [microstrain],SG2 [microstrain],SG3 [microstrain]
0,0,0
0.0568803472856416,-0.177581616002044,0.12801150175801
-0.0322409341756611,-0.00728584979151492,0.121025880925117
-0.0934025979227044,-0.10472311808735,0.156827187692215
-0.0479682191394204,-0.15914753821653,0.0607749012433487
-0.0505894333000469,-0.13983564720229,0.144602351234425
-0.0243772916937814,-0.180215055685494,0.153334377274405
0.0262995154121199,-0.107356557771254,0.239781435078839
-0.040104576657086,-0.0643437096041453,0.168178821544643
-0.00078636424814249,-0.242539794865934,0.222317382997062
-0.0540843855137609,-0.0985784254921782,0.113167057488681
0.0219308251439543,-0.0748774683393094,0.295666401740164
0.0140671826616199,-0.165292230811701,0.230176206433498
0.152991533174372,-0.256584806512365,0.128884704360644
0.00620354018064972,-0.25131792714501,0.294793199134801
-0.0741803607443217,-0.175825989546865,0.159446795503754
0.00445606407356536,-0.235517289043401,0.360283394440557
0.0131934446085324,-0.165292230811701,0.228429801226412
0.0262995154121199,-0.181970682142037,0.307891238196135
0.0490167048033072,-0.423369319811172,0.300032414760608
-0.0986450262439575,-0.18635974828112,0.403070322040548
0.0577540853387291,-0.208305078977901,0.250259866327724
-0.059326813835014,-0.268874191702707,0.325355290277912
-0.0121449589441909,-0.282919203348683,0.352424571005031
-0.0322409341756611,-0.203038199611001,0.402197119436096
-0.0374833624964594,-0.2460510477772,0.364649407461911
-0.120488477582057,-0.263607312335353,0.329721303298356
-0.0567055996743875,-0.332954557338326,0.344565747567685
0.0761025844635697,-0.280285763665233,0.386479472563224
-0.040104576657086,-0.229372596448229,0.381240256938327
0.11017836855126,-0.263607312335353,0.396957903812108
-0.0671904563164389,-0.284674829804771,0.352424571005031
0.00707727823373716,-0.273263257842245,0.424027184537408
0.148622842906207,-0.43829214468542,0.421407576726779
0.00183484991202931,-0.339977063161768,0.514840255362287
-0.0462207430318813,-0.155636285305263,0.341072937150784
-0.00428131646276597,-0.335587997022685,0.415295158497429
0.112799582711887,-0.165292230811701,0.429266400162305
-0.0514631713531344,-0.421613693355084,0.359410191837924
-0.0619480279951858,-0.294330775312119,0.483404961615634
-0.0208823394796127,-0.330321117654876,0.435378818390745
-0.0252510297468689,-0.275018884297879,0.455462478284971
-0.0453470049783391,-0.332076744110964,0.479038948595189
0.0402793242678854,-0.339099249933952,0.501742216300954
0.0175621348757886,-0.353144261580383,0.422280779329412
0.0481429667506745,-0.207427265750539,0.469433719949848
-0.0130186969977331,-0.2890638959434,0.611765744413788
0.0664914658746056,-0.244295421322022,0.372508230898347
-0.112624835100632,-0.253951366828915,0.563739601189809
0.0490167048033072,-0.480427179623803,0.564612803794262
-0.0733066226921437,-0.374211779048892,0.396084701207656
0.115420796872058,-0.418102440443818,0.329721303298356
-0.0173873872649892,-0.390012417151866,0.483404961615634
-0.00078636424814249,-0.382112098100151,0.395211498603203
-0.122235953690051,-0.382989911328423,0.328848100693904
0.0682389419812353,-0.406690868481292,0.570725222022702
-0.0331146722287485,-0.472526860573453,0.566359209003167
-0.00602879256894084,-0.408446494936925,0.385606269959681
0.0184358729297855,-0.397912736202215,0.399577511624557
0.0507641809108463,-0.390890230379227,0.496503000676967
-0.0217560775331549,-0.50061688386495,0.475546138179197
-0.00777626867647996,-0.390012417151866,0.290427186115267
