F1 [lbf],F2 [lbf],F3 [lbf]
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.00666666666666742,11.7066666666667,11.7066666666667
0.00666666666666742,11.7066666666667,11.7066666666667
0.00666666666666742,11.7066666666667,11.7066666666667
0.00666666666666742,11.7066666666667,11.7066666666667
0.00666666666666742,11.7066666666667,11.7066666666667
0.00666666666666742,11.7066666666667,11.7066666666667
0.00666666666666742,11.7066666666667,11.7066666666667
0.00666666666666742,11.7066666666667,11.7066666666667
0.0133333333333348,23.4133333333333,23.4133333333333
0.0133333333333348,23.4133333333333,23.4133333333333
0.0133333333333348,23.4133333333333,23.4133333333333
0.0133333333333348,23.4133333333333,23.4133333333333
0.0133333333333348,23.4133333333333,23.4133333333333
0.0133333333333348,23.4133333333333,23.4133333333333
0.0133333333333348,23.4133333333333,23.4133333333333
0.0133333333333348,23.4133333333333,23.4133333333333
0.0200000000000023,35.12,35.12
0.0200000000000023,35.12,35.12
0.0200000000000023,35.12,35.12
0.0200000000000023,35.12,35.12
0.0200000000000023,35.12,35.12
0.0200000000000023,35.12,35.12
0.0200000000000023,35.12,35.12
0.0200000000000023,35.12,35.12
0.0266666666666697,46.8266666666667,46.8266666666667
0.0266666666666697,46.8266666666667,46.8266666666667
0.0266666666666697,46.8266666666667,46.8266666666667
0.0266666666666697,46.8266666666667,46.8266666666667
0.0266666666666697,46.8266666666667,46.8266666666667
0.0266666666666697,46.8266666666667,46.8266666666667
0.0266666666666697,46.8266666666667,46.8266666666667
0.0266666666666697,46.8266666666667,46.8266666666667
0.0333333333333371,58.5333333333333,58.5333333333333
0.0333333333333371,58.5333333333333,58.5333333333333
0.0333333333333371,58.5333333333333,58.5333333333333
0.0333333333333371,58.5333333333333,58.5333333333333
0.0333333333333371,58.5333333333333,58.5333333333333
0.0333333333333371,58.5333333333333,58.5333333333333
0.0333333333333371,58.5333333333333,58.5333333333333
0.0333333333333371,58.5333333333333,58.5333333333333
0.0400000000000046,70.24,70.24
0.0400000000000046,70.24,70.24
0.0400000000000046,70.24,70.24
0.0400000000000046,70.24,70.24
0.0400000000000046,70.24,70.24
0.0400000000000046,70.24,70.24
0.0400000000000046,70.24,70.24
0.046666666666672,81.9466666666667,81.9466666666667
0.046666666666672,81.9466666666667,81.9466666666667
0.046666666666672,81.9466666666667,81.9466666666667
0.046666666666672,81.9466666666667,81.9466666666667
0.046666666666672,81.9466666666667,81.9466666666667
0.046666666666672,81.9466666666667,81.9466666666667
0.046666666666672,81.9466666666667,81.9466666666667
0.0533333333333394,93.6533333333333,93.6533333333333
0.0533333333333394,93.6533333333333,93.6533333333333
0.0533333333333394,93.6533333333333,93.6533333333333
0.0533333333333394,93.6533333333333,93.6533333333333
0.0533333333333394,93.6533333333333,93.6533333333333
0.0533333333333394,93.6533333333333,93.6533333333333
0.0533333333333394,93.6533333333333,93.6533333333333
0.0600000000000068,105.36,105.36
0.0600000000000068,105.36,105.36
0.0600000000000068,105.36,105.36
0.0600000000000068,105.36,105.36
0.0600000000000068,105.36,105.36
0.0600000000000068,105.36,105.36
0.0600000000000068,105.36,105.36
0.0666666666666742,117.066666666667,117.066666666667
0.0666666666666742,117.066666666667,117.066666666667
0.0666666666666742,117.066666666667,117.066666666667
0.0666666666666742,117.066666666667,117.066666666667
0.0666666666666742,117.066666666667,117.066666666667
0.0666666666666742,117.066666666667,117.066666666667
0.0666666666666742,117.066666666667,117.066666666667
0.0733333333333417,128.773333333333,128.773333333333
0.0733333333333417,128.773333333333,128.773333333333
0.0733333333333417,128.773333333333,128.773333333333
0.0733333333333417,128.773333333333,128.773333333333
0.0733333333333417,128.773333333333,128.773333333333
0.0733333333333417,128.773333333333,128.773333333333
0.0733333333333417,128.773333333333,128.773333333333
0.0800000000000091,140.48,140.48
0.0800000000000091,140.48,140.48
0.0800000000000091,140.48,140.48
0.0800000000000091,140.48,140.48
0.0800000000000091,140.48,140.48
0.0800000000000091,140.48,140.48
0.0800000000000091,140.48,140.48
0.0800000000000091,140.48,140.48
0.0866666666666765,152.186666666667,152.186666666667
0.0866666666666765,152.186666666667,152.186666666667
0.0866666666666765,152.186666666667,152.186666666667
0.0866666666666765,152.186666666667,152.186666666667
0.0866666666666765,152.186666666667,152.186666666667
0.0866666666666765,152.186666666667,152.186666666667
0.0866666666666765,152.186666666667,152.186666666667
0.0933333333333439,163.893333333333,163.893333333333
0.0933333333333439,163.893333333333,163.893333333333
0.0933333333333439,163.893333333333,163.893333333333
0.0933333333333439,163.893333333333,163.893333333333
0.0933333333333439,163.893333333333,163.893333333333
0.0933333333333439,163.893333333333,163.893333333333
0.0933333333333439,163.893333333333,163.893333333333
0.100000000000011,175.6,175.6
0.100000000000011,175.6,175.6
0.100000000000011,175.6,175.6
0.100000000000011,175.6,175.6
0.100000000000011,175.6,175.6
0.100000000000011,175.6,175.6
0.100000000000011,175.6,175.6
0.106666666666679,187.306666666667,187.306666666667
0.106666666666679,187.306666666667,187.306666666667
0.106666666666679,187.306666666667,187.306666666667
0.106666666666679,187.306666666667,187.306666666667
0.106666666666679,187.306666666667,187.306666666667
0.106666666666679,187.306666666667,187.306666666667
0.106666666666679,187.306666666667,187.306666666667
0.113333333333346,199.013333333333,199.013333333333
0.113333333333346,199.013333333333,199.013333333333
0.113333333333346,199.013333333333,199.013333333333
0.113333333333346,199.013333333333,199.013333333333
