SG1 [microstrain],SG2 [microstrain],SG3 [microstrain]
0,0,0
-0.0521520392212551,0.00450286873956429,0.109842246026346
-0.0185333693098073,-0.11586227642465,0.256991038969318
0.0116372318925642,-0.0396598823640488,0.166970600932473
0.0392217815633558,-0.014547729775586,0.0570417967937829
0.0797365888920467,-0.0474533090286968,0.0691599326819414
0.0366357300313211,0.0798393265049526,0.133212936670134
0.0314636269681614,-0.052648926805432,0.255259876699711
0.0719784342968524,0.0746437087277627,0.12455712532028
0.0857707091322482,0.0910964983545455,0.256125457834059
0.140939808474286,0.0287490850319045,0.031939943879479
0.175420495562321,-0.093347932724555,0.219771050165036
0.0504280048662622,0.00277099614731924,0.358264031759973
0.147835945891075,0.0573249828048574,0.0890682987874243
0.0892187778413245,0.119672396127044,0.218039887897248
0.165076289435092,0.0876327531696006,0.186878967037956
0.157318134840807,0.110147096869696,0.161777114123652
0.206453113941734,-0.0509170542136417,0.321044042955691
0.223693457485751,-0.0716995253205823,0.22323337470516
0.0469799361576406,0.045201874659142,0.335758922250534
0.230589594902995,0.149980166492242,0.178223155688102
0.246105904092929,-0.0258049016251789,0.190341291578079
0.271104402232595,-0.176477817154591,0.141868748019988
0.266794316346022,-0.0128158571828862,0.354801707220759
0.199556976524036,0.0105644228128767,0.385962628079142
0.234899680789567,0.0599227916927703,0.274302661669026
0.226279509017331,-0.144438174197148,0.31585055614687
0.172834444029832,-0.0942138690211323,0.203325008603315
0.246105904092929,0.0694480909510276,0.161777114123652
0.218521354423046,-0.0552467356947091,0.481176552924808
0.193522856283835,0.0555931102126124,0.331431016576062
0.201281010877665,-0.0613082897675667,0.366919843108917
0.190074787574758,-0.00415649422120623,0.318447299551735
-0.0693923827652725,0.00710067762838662,0.35999519402958
0.009913197538026,-0.0829566971715394,0.297673352312813
0.215935302890557,0.0659843457660827,0.323640786362375
0.0935288637269878,-0.0509170542136417,0.249200808754722
0.134905688233175,-0.0621742260632345,0.159180370719696
0.168524358144623,0.0928283709467905,0.275168242804284
0.315067278269908,0.195008853891522,0.267378012588779
0.243519852561803,0.0945602435390356,0.231889186055923
0.221107405954172,-0.144438174197148,0.41452680553175
0.290930797308192,-0.0569786082864994,0.254394295564452
0.148697963068571,0.0261512761430822,0.33229659771132
0.138353756941797,-0.0985435505021997,0.301135676852937
