-0.025454123,-0.042242241,-0.04554185
-0.026505647,-0.041335755,-0.038362482
-0.046339557,-0.048478864,-0.045686887
-0.022118255,-0.049095274,-0.041299496
-0.048225048,-0.037927368,-0.046448336
-0.043366284,-0.035135392,-0.040828123
-0.046593373,-0.046448336,-0.04039301
-0.044707883,-0.05449793,-0.034011349
-0.040175453,-0.052431142,-0.045360552
-0.031364411,-0.048877718,0.247398121
-0.03912393,-0.04488918,1.643096271
1.099132236,-0.037238439,2.664995912
2.419882135,-0.041879647,3.778414365
3.462921026,-0.042278501,4.791938076
4.327345943,0.94502964,5.671555696
5.159826298,2.092386923,6.373066974
6.14956382,3.285576132,7.179295499
7.071822535,4.420750246,8.058006633
7.853720979,5.497981784,8.781019755
8.701720372,6.276000468,9.569626195
9.608097455,7.034656615,10.43557401
10.43499386,7.80429937,11.25536356
11.32327748,8.614081319,12.15002885
12.18164707,9.297354102,12.94922304
13.02961021,9.941285398,13.77680837
13.91713238,10.64428331,14.5674816
14.82735297,11.37545481,15.37755362
15.73793614,12.14578649,16.16224404
16.67027498,12.9131449,16.98529695
17.43531279,13.66077818,17.67241323
18.12297296,14.41667861,18.30800486
18.64623286,15.14610965,18.78945763
19.26877109,15.95255574,19.37860092
19.79333633,16.77872695,19.87307082
20.29462301,17.64554499,20.33454465
20.70185272,18.44332506,20.73053393
21.04892802,19.12413221,21.0232926
21.31101121,19.64057533,21.26514303
21.62632326,20.30673366,21.64630221
21.95077268,20.85577402,21.93619638
22.28943579,21.34882981,22.27039959
22.55144647,21.69140894,22.50633973
22.7623676,21.98935271,22.70689066
22.94297584,22.26108092,22.86835392
23.24878791,22.66540987,23.13968327
23.58277356,23.02952711,23.43730071
23.93876869,23.38994589,23.75667381
24.21778504,23.62226008,24.00258529
24.44694466,23.8855761,24.21107704
24.58908164,24.07075303,24.37569487
24.8550446,24.42388366,24.67740963
25.13746933,24.78136543,24.98909572
25.41289599,25.05371004,25.31191347
25.65663191,25.26343461,25.54419141
25.90464644,25.51866476,25.78005903
26.05468798,25.67991047,25.94648983
26.29545063,25.9844172,26.22148138
26.54408157,26.27645069,26.46050357
26.8424242,26.60514246,26.74818593
27.06320789,26.85986499,26.97190664
27.23765203,27.00609928,27.17376291
27.39443783,27.16484309,27.28315762
27.66714503,27.49962645,27.57928842
