F1 [lbf],F2 [lbf],F3 [lbf]
0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0.00133333333333212,11.7106666666667,11.7106666666667
-0.00133333333333212,11.7106666666667,11.7106666666667
-0.00133333333333212,11.7106666666667,11.7106666666667
-0.00133333333333212,11.7106666666667,11.7106666666667
-0.00133333333333212,11.7106666666667,11.7106666666667
-0.00133333333333212,11.7106666666667,11.7106666666667
-0.00133333333333212,11.7106666666667,11.7106666666667
-0.00133333333333212,11.7106666666667,11.7106666666667
-0.00133333333333212,11.7106666666667,11.7106666666667
-0.00133333333333212,11.7106666666667,11.7106666666667
-0.00133333333333212,11.7106666666667,11.7106666666667
-0.00133333333333212,11.7106666666667,11.7106666666667
-0.00133333333333212,11.7106666666667,11.7106666666667
-0.00133333333333212,11.7106666666667,11.7106666666667
-0.00133333333333212,11.7106666666667,11.7106666666667
-0.00133333333333212,11.7106666666667,11.7106666666667
-0.00133333333333212,11.7106666666667,11.7106666666667
-0.00266666666666424,23.4213333333333,23.4213333333333
-0.00266666666666424,23.4213333333333,23.4213333333333
-0.00266666666666424,23.4213333333333,23.4213333333333
-0.00266666666666424,23.4213333333333,23.4213333333333
-0.00266666666666424,23.4213333333333,23.4213333333333
-0.00266666666666424,23.4213333333333,23.4213333333333
-0.00266666666666424,23.4213333333333,23.4213333333333
-0.00266666666666424,23.4213333333333,23.4213333333333
-0.00266666666666424,23.4213333333333,23.4213333333333
-0.00266666666666424,23.4213333333333,23.4213333333333
-0.00266666666666424,23.4213333333333,23.4213333333333
-0.00266666666666424,23.4213333333333,23.4213333333333
-0.00266666666666424,23.4213333333333,23.4213333333333
-0.00266666666666424,23.4213333333333,23.4213333333333
-0.00266666666666424,23.4213333333333,23.4213333333333
-0.00266666666666424,23.4213333333333,23.4213333333333
-0.00266666666666424,23.4213333333333,23.4213333333333
-0.00399999999999636,35.132,35.132
-0.00399999999999636,35.132,35.132
-0.00399999999999636,35.132,35.132
-0.00399999999999636,35.132,35.132
-0.00399999999999636,35.132,35.132
-0.00399999999999636,35.132,35.132
-0.00399999999999636,35.132,35.132
-0.00399999999999636,35.132,35.132
-0.00399999999999636,35.132,35.132
-0.00399999999999636,35.132,35.132
-0.00399999999999636,35.132,35.132
-0.00399999999999636,35.132,35.132
-0.00399999999999636,35.132,35.132
-0.00399999999999636,35.132,35.132
-0.00399999999999636,35.132,35.132
-0.00399999999999636,35.132,35.132
-0.00399999999999636,35.132,35.132
-0.00533333333332848,46.8426666666667,46.8426666666667
-0.00533333333332848,46.8426666666667,46.8426666666667
-0.00533333333332848,46.8426666666667,46.8426666666667
-0.00533333333332848,46.8426666666667,46.8426666666667
-0.00533333333332848,46.8426666666667,46.8426666666667
-0.00533333333332848,46.8426666666667,46.8426666666667
-0.00533333333332848,46.8426666666667,46.8426666666667
-0.00533333333332848,46.8426666666667,46.8426666666667
-0.00533333333332848,46.8426666666667,46.8426666666667
-0.00533333333332848,46.8426666666667,46.8426666666667
-0.00533333333332848,46.8426666666667,46.8426666666667
-0.00533333333332848,46.8426666666667,46.8426666666667
-0.00533333333332848,46.8426666666667,46.8426666666667
-0.00533333333332848,46.8426666666667,46.8426666666667
-0.00533333333332848,46.8426666666667,46.8426666666667
-0.00533333333332848,46.8426666666667,46.8426666666667
-0.00533333333332848,46.8426666666667,46.8426666666667
-0.00533333333332848,46.8426666666667,46.8426666666667
-0.0066666666666606,58.5533333333333,58.5533333333333
-0.0066666666666606,58.5533333333333,58.5533333333333
-0.0066666666666606,58.5533333333333,58.5533333333333
-0.0066666666666606,58.5533333333333,58.5533333333333
-0.0066666666666606,58.5533333333333,58.5533333333333
-0.0066666666666606,58.5533333333333,58.5533333333333
-0.0066666666666606,58.5533333333333,58.5533333333333
-0.0066666666666606,58.5533333333333,58.5533333333333
-0.0066666666666606,58.5533333333333,58.5533333333333
-0.0066666666666606,58.5533333333333,58.5533333333333
-0.0066666666666606,58.5533333333333,58.5533333333333
-0.0066666666666606,58.5533333333333,58.5533333333333
-0.0066666666666606,58.5533333333333,58.5533333333333
-0.0066666666666606,58.5533333333333,58.5533333333333
-0.0066666666666606,58.5533333333333,58.5533333333333
-0.0066666666666606,58.5533333333333,58.5533333333333
-0.0066666666666606,58.5533333333333,58.5533333333333
-0.0066666666666606,58.5533333333333,58.5533333333333
-0.00799999999999272,70.264,70.264
-0.00799999999999272,70.264,70.264
-0.00799999999999272,70.264,70.264
-0.00799999999999272,70.264,70.264
-0.00799999999999272,70.264,70.264
-0.00799999999999272,70.264,70.264
-0.00799999999999272,70.264,70.264
-0.00799999999999272,70.264,70.264
-0.00799999999999272,70.264,70.264
-0.00799999999999272,70.264,70.264
-0.00799999999999272,70.264,70.264
-0.00799999999999272,70.264,70.264
-0.00799999999999272,70.264,70.264
-0.00799999999999272,70.264,70.264
-0.00799999999999272,70.264,70.264
-0.00799999999999272,70.264,70.264
-0.00799999999999272,70.264,70.264
-0.00933333333332485,81.9746666666667,81.9746666666667
-0.00933333333332485,81.9746666666667,81.9746666666667
-0.00933333333332485,81.9746666666667,81.9746666666667
