SG1 [strain],SG2 [strain],SG3 [strain]
0,0,0
-0.00370667386232526,-0.0513500223614756,-0.0299491072692035
-0.0304292063556204,-0.0530818949541754,-0.0238900393242147
0.0290499788720808,-0.048752213473108,0.0747862100606653
-0.0140508799886447,-0.073864366061116,0.143167119721511
-0.0252571032924607,-0.0115169527384751,0.141435957452813
-0.0735300652158912,-0.14400520604886,0.161344323556477
0.0902531984534107,-0.0132488253316296,0.186446176470781
-0.0640478762666135,-0.0660709393960133,0.053146681686485
0.0799089923266365,-0.133613970495844,0.0384318023925516
-0.0511176186082594,-0.097244646056879,0.28598800699092
0.000603412023792771,-0.0608753216183686,0.0332383155828211
0.12214783401032,-0.0210422519967324,0.176924783985669
-0.0640478762666135,-0.130150225310899,0.228859652084793
-0.0261191204685929,-0.0357631690308153,0.238381044568087
0.0281879616950391,-0.0452884682881631,0.297240561745639
-0.0511176186082594,-0.0297016149579576,0.245305693647424
0.0143956868587338,0.0681491865066164,0.256558248403053
-0.0709440136843114,0.0187908176262681,0.230590814353491
-0.155421697050315,0.0291820531806479,0.218472678463513
-0.100252597709641,-0.0565456401386655,0.251364761592413
0.0480143567701816,-0.143139269753192,0.388126580917742
-0.116630924076617,-0.050484086065353,0.238381044568087
-0.0657719106216064,-0.0141147616268427,0.224531746408502
-0.0821502369876725,-0.122356798645342,0.0643992364412043
0.0178437555678101,-0.0193103794044873,0.212413610520343
0.0126716525046504,-0.050484086065353,0.273869871101851
0.0868051297447892,-0.0981105823534563,0.298106142880897
0.0506004083022162,-0.0149806979234199,0.112871779999296
0.00491349790945605,-0.111099626795749,0.240112206838603
0.0549104941883343,-0.13188209790269,0.311089859906133
0.0342220819347858,-0.0227741245885227,0.285122425855661
-0.0243950861149642,-0.041824723103673,0.300702886285762
-0.00715474257140158,-0.124954607533709,0.256558248403053
0.0773229407955114,-0.0357631690308153,0.358696822328056
0.0488763739476781,0.0828701035411541,0.242708950243468
-0.0752540995708841,-0.0392269142148507,0.348309848708595
-0.0907704087599086,-0.0556797038420882,0.337922875088225
0.0971493358706539,-0.218475727517671,0.20895128597931
-0.0019826395077871,-0.0556797038420882,0.13797363291269
0.00577551508695251,-0.0747303023576933,0.411497271561529
-0.0123268456341066,-0.0729984297654482,0.252230342727671
0.0980113530486051,-0.0903171556883535,0.28598800699092
0.155766503920859,-0.0626071942115232,0.234918720028872
0.102321438934723,-0.169117358636868,0.289450331531043
0.0747368892643863,-0.040092850511428,0.36215914686818
0.12214783401032,0.0456348428065212,0.390723324321698
0.230761998338494,-0.0747303023576933,0.31282102217483
0.0678407518462336,-0.0522159586575981,0.347444267573337
0.0281879616950391,-0.103306200130191,0.346578686438988
-0.0080167597475338,-0.0920490282801438,0.377739607296462
-0.0511176186082594,-0.141407397160492,0.360427984597663
-0.0183609658747628,0.0170589450340231,0.236649882298479
0.084219078213664,-0.0920490282801438,0.347444267573337
-0.129561181734971,-0.0989765186495788,0.349175429843854
0.0678407518462336,-0.0574115764343333,0.304165210826795
0.046290322416553,-0.0842556016154958,0.287719169261436
-0.0269811376465441,-0.137943651975547,0.266945222021604
0.000603412023792771,-0.15959205937952,0.31282102217483
0.0816330266816294,-0.20462074677971,0.262617316347132
-0.0657719106216064,-0.0877193467999859,0.398513554536294
0.0299119960491225,-0.162189868268342,0.321476833525594
0.046290322416553,-0.0227741245885227,0.393320067726563
0.00663753226444896,0.0317798620690155,0.34571310530464
0.0514624254788032,-0.0755962386529063,0.166537810367117
-0.00543070821640868,-0.0227741245885227,0.209816867114569
0.0411182193529385,-0.124088671238042,0.29637498061129
0.0437042708840636,-0.202888874187011,0.406303784750889
0.0583585628969558,0.0239864354030033,0.325804739200066
0.055772511365376,-0.119758989756974,0.250499180458974
-0.0666339277981933,0.0871997850222215,0.382067512971844
0.158352555453348,-0.126686480125954,0.38379867524327
0.15662852109881,-0.0426906594002503,0.306761954229842
0.080771009504133,-0.123222734941464,0.39505122999708
-0.0192229830518045,-0.129284289014777,0.455641909443329
0.176454916174862,-0.109367754203504,0.289450331531043
0.144560280617497,-0.215011982333181,0.354368916653584
0.108355559174925,0.0127292635529557,0.464297720793184
0.0618066316055774,-0.097244646056879,0.330998226009797
0.0488763739476781,0.146949389456495,0.350906592112551
0.02042980709939,-0.0210422519967324,0.318880090120729
0.164386675693095,0.127032854644767,0.288584750395785
0.0497383911251745,-0.0253719334777998,0.50498003413577
0.0118096353276087,-0.169117358636868,0.365621471407394
0.0195677899228031,-0.117161180868607,0.453910747173722
0.0152577040362303,-0.0426906594002503,0.384664256376709
0.00663753226444896,-0.144871142345437,0.448717260363992
-0.0554277044943774,-0.174312976414512,0.457373071713846
0.0962873186945217,0.0213886265146357,0.448717260363992
0.123871868364859,-0.149200823826504,0.281660101316447
0.187661139478223,-0.221939472702161,0.36215914686818
0.0945632843395288,-0.0366291053269379,0.414959596100744
0.0799089923266365,-0.111099626795749,0.327535901469673
0.0635306659596608,-0.0132488253316296,0.281660101316447
0.155766503920859,-0.149200823826504,0.313686603310089
0.0385321678213586,-0.0193103794044873,0.344847524168472
0.0411182193529385,0.0794063583562092,0.382067512971844
0.1247338855419,-0.0556797038420882,0.378605188430811
0.166972727225584,-0.150932696418295,0.325804739200066
0.0730128549093934,-0.0357631690308153,0.298106142880897
0.046290322416553,0.0257183079957031,0.311955441040482
-0.0778401511020093,-0.177776721598548,0.365621471407394
-0.0123268456341066,-0.108501817907381,0.376874026163023
0.26351865107199,-0.16132393197222,0.261751735212783
0.26869075413606,-0.0816577927262188,0.334460550548101
0.415233674261344,-0.209816364556445,0.267810803156863
