SG1 [strain],SG2 [strain],SG3 [strain]
0,0,0
-0.124420298823225,-0.0195752349823124,0.0867090185829511
0.0826556198649087,0.0295823057795133,0.0413024831723305
0.0861505720790774,0.20426713812958,0.158311632118966
0.0896455242932461,-0.0467874450469026,0.188873723260258
0.0424636694019682,-0.0459096318186312,0.181014899823822
0.0625596446334384,-0.0274755540331171,-0.0591158162969805
-0.0615111589690969,0.0269488660960633,0.201971762321591
-0.023066684612786,-0.113501250366426,0.0823430055634162
0.0826556198649087,-0.168803483723423,0.194986141488698
0.0110090994744496,-0.388256790695777,0.243885487317129
-0.0798596580934827,-0.217083211257432,0.270081565439796
-0.046657612058425,-0.267996378475345,0.236899866485146
0.0573172163117306,-0.223227903853058,0.238646271693142
0.0145040516890731,-0.0889224799857402,0.170536468574937
0.0162515277961575,-0.237272915498579,0.236026663880693
-0.0501525642730485,-0.0783887212505761,0.132988756599843
-0.0719960156106936,-0.168803483723423,0.296277643561552
-0.00384444743531276,-0.114379063594697,0.192366533677159
-0.0527737784332203,-0.162658791127797,0.339937773765996
-0.057142468701386,-0.178459429229861,0.281433199293133
-0.00821313770302368,-0.202160386383184,0.28667241491712
-0.0816071342001123,-0.198649133471918,0.197605749301147
-0.0265616368274095,-0.220594464169153,0.269208362835343
0.00401919504656689,-0.188993187965025,0.446468491462838
0.0660545968480619,-0.244295421321567,0.28055999668868
-0.0195717323990721,-0.220594464169153,0.352162610222877
0.0328525508125495,-0.269752004930524,0.376612283137547
0.0171252658492449,-0.163536604356523,0.326839734704663
0.00227171893948253,-0.223227903853058,0.350416205013971
0.0136303136350762,-0.261851685880174,0.374865877929551
0.0171252658492449,-0.224105717080874,0.358275028451317
0.04508488356214,-0.189871001192387,0.476157380000586
-0.0851020864147358,-0.25395136682846,0.442975681045937
0.0494535738307604,-0.141591273658833,0.403681563862847
0.00838788531382306,-0.37070052613808,0.343430584181988
0.0293575985983807,-0.181092868913765,0.374865877929551
0.0712970251688603,-0.149491592709637,0.484016203437932
0.0782869295976525,-0.175825989546411,0.447341694066381
0.0328525508125495,-0.247806674233289,0.489255419061919
-0.156748606804285,-0.203916012838818,0.489255419061919
0.0459586216165917,-0.201282573155368,0.49536783729036
