SG1 [strain],SG2 [strain],SG3 [strain]
0,0,0
0.00646512882940442,-0.0317798620676513,0.161257765443224
-0.0426698502719773,0.0123828890350524,-0.0793737900767155
0.0262915239050017,-0.104518510944217,0.114516384156559
-0.0487039705126335,-0.13136253612538,0.100667085996974
-0.0556001079298767,-0.054294205768656,0.121441033234987
-0.0228434551954706,-0.157340625009056,0.188090780626226
0.0211194208409324,-0.038707352437541,0.0746996519465029
-0.0642202797021127,-0.0785404220605415,0.199343335381855
-0.151284014600151,-0.0785404220605415,0.220982863756035
-0.0624962453475746,-0.00320396429515313,0.299750747038161
0.0331876613231543,0.0643390668037682,0.195015429706473
-0.0297395926131685,-0.054294205768656,0.223579607159991
0.0831846576006683,-0.00147209170336282,0.0911456935118622
0.119389379044151,0.0279697423661673,0.169913576793078
0.0374977472083629,-0.0984569568713596,0.0591191915182208
-0.0228434551954706,-0.0750766768751419,0.242622392130215
0.171110409676203,-0.132228472421048,0.183762874952663
0.0193953864873038,-0.15214500723232,0.0357485008735239
0.0676683484107343,-0.192844013151444,0.32744934335642
0.18576470168864,-0.0698810590988614,0.231369837374586
0.00560311165236271,-0.0499645242875886,0.290229354552139
0.0711164171198106,-0.088931657613557,0.375921886913602
0.0590481766384983,-0.104518510944217,0.35514793967468
-0.0176713521327656,-0.00753364577622051,0.2564716902898
0.0452559018035572,-0.0413051613259086,0.2564716902898
0.0849086919552065,-0.0153270724413233,0.293691679092262
0.0900807950183662,-0.132228472421048,0.459883257005458
-0.0219814380193384,0.0591434490274878,0.392367928478052
0.0556001079298767,-0.038707352437541,0.259068433693756
0.144387877182908,-0.0439029702147309,0.30580981498224
0.0849086919552065,-0.0248523716991258,0.21232705240709
-0.0487039705126335,-0.123569109459368,0.401023739827906
0.127147533638436,-0.0811382309484543,0.394099090748568
0.043531867449019,-0.0274501805870386,0.336105154706274
-0.0383597643854046,-0.0352436072530509,0.484985109919762
-0.0823226404231718,0.048752213473108,0.326583762222072
-0.0323256441452031,-0.103652574649004,0.217520539215911
0.162490237904422,-0.0828701035406993,0.359475845349152
-0.0668063312336926,-0.179854968709151,0.283304705472801
0.0159473177782274,-0.154742816121143,0.368131656699006
0.0521520392212551,-0.0153270724413233,0.275514475258205
-0.0530140563982968,-0.0413051613259086,0.507490219428291
-0.0297395926131685,-0.171195605747926,0.3006163281716
0.111631224448047,-0.0187908176258134,0.409679551176851
0.127147533638436,-0.0577579509526913,0.257337271424149
-0.146111911536991,-0.11923942797921,0.329180505626027
0.0823226404236266,-0.00493583688830768,0.375056305778344
0.104735087030804,0.0184444431083648,0.319659113141824
-0.0340496784997413,-0.0629535687294265,0.372459562374388
-0.115941310334165,-0.0274501805870386,0.380249792589893
-0.00732714600599138,-0.171195605747926,0.394099090748568
0.0624962453475746,-0.0447689065103987,0.362938169889276
-0.0538760735753385,-0.0378414161414184,0.292826097957914
0.221969423131213,0.034031296439025,0.42093210593157
0.114217275980081,-0.11058006501753,0.362938169889276
0.0124992490691511,-0.0620876324328492,0.380249792589893
0.10042500114514,-0.143485644271095,0.346492128325735
0.0418078330953904,-0.214492420555416,0.375921886913602
-0.0530140563982968,-0.095859147982992,0.185494037223179
-0.0780125545370538,-0.114909746498597,0.422663268202086
-0.0176713521327656,-0.183318713893641,0.42093210593157
0.08404667477771,-0.127898790940435,0.325718181085904
0.179730581447984,-0.0534282694716239,0.380249792589893
-0.00215504294283164,-0.108848192425285,0.329180505626027
0.0668063312336926,-0.0707469953945292,0.370728400103872
0.22541749184029,-0.0733448042838063,0.304944233847891
0.153870066132185,-0.181586841302305,0.492775340133448
0.153008048955144,-0.0742107405794741,0.479791623109122
0.0668063312336926,-0.0508304605837111,0.267724245044519
-0.0133612662466476,-0.0300479894763157,0.196746591976989
0.00474109447486626,-0.0248523716991258,0.321390275410522
-0.0788745717140955,-0.0430370339181536,0.276380056392554
0.219383371599633,-0.0118633272568331,5016.27404693853
-0.00474109447395676,-0.172927478340171,0.326583762222072
0.0762885201834251,-0.0672832502100391,0.31100330179197
0.0762885201834251,-0.0768085494678417,0.406217226636727
0.148697963068571,-0.00580177318352071,0.201074497651462
0.009913197538026,-0.0248523716991258,0.330911667896544
0.0193953864873038,-0.116641619091297,0.457286513600593
0.0418078330953904,-0.0733448042838063,0.325718181085904
0.118527361866199,-0.161670306490123,0.414007456852232
0.0556001079298767,-0.0742107405794741,0.339567479245488
0.0650822968796092,0.0608753216192781,0.378518630318467
-0.019395386486849,0.0652050030998907,0.457286513600593
-0.101287018322637,-0.102786638351972,0.380249792589893
-0.11076920727146,-0.203235248705823,0.531726491207337
-0.417647322357425,1.41779749768193,-0.0525407748918951
-3.6915885613962,11.2150007522864,-3.08640265293161
-7.5353231545696,23.3277176627889,-6.7287680688496
-13.0315446764521,38.7716915045685,-11.5924684661959
-16.7270123151457,49.5118993856772,-14.9621758246021
-19.8578587027678,58.9601303129361,-17.8004163661408
-22.1637546518009,65.6971146969581,-19.7116195121353
-26.0617963271384,76.3767070373369,-22.9774571343451
-27.7306615822149,80.7496853328789,-23.5253699927744
-30.3296433714991,86.1306134771357,-23.9114191789668
-32.1088468252578,90.1580831905148,-24.2161037384731
-34.3690558638987,93.7707694180394,-23.0908482630239
-36.5611655455405,95.9130958147066,-20.9554596030739
-39.0998061324199,97.3514160026066,-16.9521468538778
-41.1453728939364,98.8165802156864,-13.873274756821
-43.1918016726295,100.862787683483,-11.2644132160467
-44.9451446110725,102.190268025475,-8.83992045701871
-46.9545066511459,103.855463522965,-6.76079457084234
-48.4009714745016,104.949141064999,-4.59078266549386
-49.9198457407438,105.790831144854,-2.15849967625218
-51.2921770868602,106.224665229223,0.493640921268707
-52.6119253851657,106.792719439496,2.57449796971559
-54.462676264633,107.700220677857,5.79186304836639
-56.1591260693804,108.605124107331,8.25963486414184
-57.2366475408908,109.410444862748,10.1569887119776
-58.3865784552872,110.207106255202,11.8587212233106
-59.789080402606,111.484362292019,13.6833662558101
-60.4683499382463,111.974482235638,14.6986929271206
-61.4570836405042,112.954722122876,16.0238976447454
-63.1406031875931,114.677069415912,17.9454877643602
-64.2103665045092,115.608816870567,19.3070468896549
-65.9300907730399,117.318175119161,21.3039425680099
-66.7498691085661,118.075003441993,22.359951552663
-68.0920298534802,119.482149923231,23.9283845692125
-69.2454088365853,120.723902571907,25.2077134866859
-70.4229243006521,121.628806001379,26.7830711523166
-71.7478447020226,123.118216430753,28.5566468978514
-73.4417084552365,124.553072873467,30.6721271916977
-74.7105977400879,125.631163562171,32.5625563904523
-76.6673767323523,127.483401299628,35.0147477457976
-77.9069574331784,129.003119499367,36.1564492628131
-78.8387980017401,130.588648857611,36.9891383146451
-81.2119312905957,133.559676289691,38.8276326453042
-82.3747924626509,135.258643302731,40.0801285475918
-84.3220892659647,137.611392219362,41.9463214745683
-86.0228491565981,139.76930546936,43.7735632504737
-88.0942764334304,142.225100805232,46.1746853188561
-89.282998120801,143.813227972366,47.3371607831086
-90.603608436285,145.695773480189,48.5775385495081
-91.7173346292384,147.356639296199,49.3002987972004
-93.1275947311519,149.175971454403,50.3545766195839
-93.9499591182089,150.661052202295,51.0591596634422
-95.8179503412202,153.285705115916,53.3365036295263
-96.5437688044294,153.886664905443,54.2202619683203
-97.5023319054853,155.003722727472,55.4649676403951
-98.6798473695535,156.668052288666,56.5227077873178
-99.6737531748745,157.997264503251,57.5510181756517
-100.677141169145,159.477149633366,58.3508151443566
-101.343480447127,160.399371788763,59.3029543928133
-102.142570370401,161.326789561936,60.0776495086056
-102.863216730547,162.22476550104,61.2479152030728
-103.91832575545,163.461322531939,62.3506655690135
-104.845856238127,164.806987536151,63.4456257047395
-105.7621804975,166.093768872224,64.2099338469097
-106.531961836747,167.290492833499,64.8946085246644
-107.061240383553,168.442188107375,65.5507190249655
-107.496559058043,169.369605880548,65.9636012263427
-108.337025805822,170.55334079738,66.6101903341587
-109.037845770893,171.76911535717,67.2403334004111
-109.97744449405,172.935531548081,68.2582568151247
-110.65067990945,174.238765673781,69.2450193089799
-111.667860178557,175.164451574362,70.2785231841244
-112.433331431917,175.875385273499,71.0575462055895
-113.05656985104,176.790679938527,71.9984328992932
-113.772044108122,177.993465453874,72.917680064621
-114.781466222634,179.195385032926,73.8602979205943
-115.671929966691,180.250095441633,75.0409505886819
-116.258963664369,181.257179354051,76.1653404829967
-117.331313032817,182.405410882742,77.0776629992461
-117.910588575902,183.110283027806,78.0142217872744
-118.826912835274,184.392734682399,78.9533773187077
-119.772545678672,185.984325594718,80.1591318397086
-120.934544833549,186.916073049372,81.5258844518121
-121.95689720572,188.049583661028,82.8614761430572
-122.633580689828,189.196083317126,83.8681470030178
-123.243888851292,190.26724651546,84.6350518885947
-123.8033379993,190.878597540539,85.3439628381266
-124.503295947194,192.151523895875,85.8797575606686
-125.365313124402,193.285900443828,86.8561330809043
-126.131646394941,194.557094926572,87.8074067482266
-126.873843184518,195.844742198941,88.5751772149379
-127.738446413258,197.388706614971,89.2460025945329
-128.372029038506,198.284084745188,89.6684061883934
-128.853896640566,199.164741958368,90.3227855264249
-129.464204802029,200.212524876707,91.1121955215094
-130.408113611073,201.554726135734,92.0478887284025
-131.339954179636,202.723740135532,92.9229912558494
-132.014051612213,204.046024859749,93.5912198920387
-132.745042178486,205.16481455437,94.6411698087468
-133.442414074847,205.811668967593,95.4885737398745
-133.831183821769,206.371929751199,96.392240444774
-134.573380611346,207.259514454749,97.3313959762081
-135.465568389757,208.366181041225,98.4246249496637
-136.330171618497,209.368935272163,99.64682551223
-137.143915833782,210.512837119373,100.687254036453
-137.815427214828,211.157093723707,101.696521639818
-138.261952112621,211.696572036206,102.622693454226
-138.602448897619,212.37892983757,103.257164426152
-139.282580450436,213.191178083356,104.008488851299
-140.076498270646,214.3272865039,105.10085224362
