PT1 [Psi],PT2 [Psi],PT3 [Psi]
0,0,0
-0.0764711472179019,-0.0383624816294643,0.0174045285275452
-0.0750570292750389,-0.039559042965733,0.0142136982974953
-0.07628985004574,-0.0164980426667356,0.0263243493979122
-0.0752020670127684,-0.0279197645129372,0.0242575616352662
-0.074694434930715,-0.0371659202931956,0.0111316463707425
-0.0697994112823429,-0.0371296608587632,0.0186373492982464
-0.0846657793996211,-0.0121106511004169,0.01747704739641
-0.0882554634084273,-0.032887307030174,0.011929353928255
-0.0771238170376848,-0.0139598822564686,0.0241850427664014
-0.0766887038244962,-0.0155915568059259,0.0283548777261258
-0.0773051142098468,-0.0321983777759587,0.00902859917366409
-0.0712497886596383,-0.0374559957686547,0.0054026557304255
-0.0914462936384773,-0.0356430240470354,0.011929353928255
-0.0768337415622257,-0.018129717216193,0.017948420044031
-0.0700169678889372,-0.0142862171663601,0.0100801227722033
-0.0754921424882275,-0.0341563872353075,-0.00456868873848063
-0.0733165764222843,-0.0140686605597657,0.0180934577817606
-0.0734978735944462,-0.0195800945934884,0.0197976512000827
-0.0879291284985358,-0.0381086655884376,0.0200514672411094
-0.0708871943153145,-0.0157003351092231,0.0139598822564686
-0.0745856566274178,-0.02462015597959,0.0157728539780879
-0.0818012840794626,-0.0230247408645651,0.0173682690931129
-0.0753108453160655,-0.024148783331969,0.00877478313263739
-0.0868413454655643,-0.0382899627605995,0.0128358397890646
-0.0801696095300053,-0.030349146619907,0.00971752842787943
-0.0878566096296711,-0.0345189815796314,0.0205228398887304
-0.0750207698406065,-0.0334311985466598,0.0243663399385633
-0.0775589302508735,-0.0209216936674867,0.026868240914398
-0.0895245436135608,-0.0369121042521689,0.00239312267253747
-0.0833241803256228,-0.0217919200938639,0.0176220851341396
-0.0890169115315074,-0.0190362030770026,0.00152289624616021
-0.0734978735944462,-0.033068604202336,0.0129446180923618
-0.0951447559505806,-0.0142136982974953,0.0109503491985805
-0.091228737031883,-0.0178033823063015,0.022734665389106
-0.0936218597044204,-0.0327785287268769,-0.00271945758242894
-0.0881466851051302,-0.0319083023004996,0.013343471871118
-0.0914100342040449,-0.0371296608587632,0.00300953305788803
-0.0902497323022085,-0.0320895994726615,0.00416983495972438
-0.0963775767212818,-0.0264693871356417,0.0216831417905668
-0.0802783878333024,-0.0311105947429871,0.0102976793787976
-0.0860798973424842,-0.0273758729964514,0.00902859917366409
-0.093295524794529,-0.0338663117598484,-0.00377098118096814
-0.0899959162611818,-0.0205590993231628,0.00496754251723687
-0.0911199587285858,-0.0301315900133127,0.0030820519267528
-0.0935493408355557,-0.0302041088821775,0.0150114058550078
-0.0919901851549631,-0.0320895994726615,-0.00387975948426529
-0.0925340766714489,-0.0283548777261258,0.00413357552529199
-0.087095161506591,-0.0292613635869354,0.00351716513994143
-0.0881466851051302,-0.0329960853334712,0.000471372647621017
-0.087095161506591,-0.0397765995723273,0.0106240142886891
-0.088037906801833,-0.0311831136118519,0.00630914159123515
-0.0895970624824256,-0.0240400050286719,-0.00493128308280448
-0.070089486757802,-0.0293701418902326,0.00855722652604308
-0.0694730763724514,-0.020015207806677,0.0135610284777123
-0.0887993549249131,-0.0247289342828872,0.00732440575534195
-0.0918814068516659,-0.029877773972286,0.0189999436425702
-0.0856447841292955,-0.0317995239972024,0.0242938210696986
-0.0857898218670251,-0.0336124957188217,0.0233510757744565
-0.0911924775974506,-0.0266144248733713,-0.00424235382858915
-0.0905035483432352,-0.0378911089818433,0.019543835159056
-0.0887268360560483,-0.036078137260224,0.0245838965451576
-0.0865512699901052,-0.0317995239972024,0.0265056465700741
-0.0923165200648545,-0.045940703425833,0.0162079671912765
-0.0892344681381017,-0.0251640474960758,0.0280285428162343
-0.0906123266465324,-0.0287174720704496,0.0212480285773781
-0.0882917228428597,-0.0347365381862257,0.0183110143883549
-0.0857173029981603,-0.032415934382553,0.018419792691652
-0.0970302465410647,-0.0356430240470354,0.0195800945934884
-0.0892344681381017,-0.03100181643969,0.0162079671912765
-0.096776430500038,-0.0308930381363928,0.0122194294037141
-0.087095161506591,-0.0246564154140224,0.0245476371107253
-0.0882917228428597,-0.0229522219957003,0.0234235946433213
-0.0830341048501637,-0.0268319814799656,0.0270132786521275
-0.0900321756956142,-0.0294426607590974,0.0238224484220775
-0.0837230341043791,-0.0303128871854746,0.0134522501744152
-0.0637440857321344,-0.0295514390623945,0.0189636842081378
-0.0743681000208235,-0.0352804297027115,0.00736066518977434
-0.0919176662860983,-0.0301315900133127,0.0294789201935297
-0.0909024021219915,-0.037020882555466,0.0166793398388975
-0.0874940152853472,-0.0323071560792558,0.0279197645129372
-0.0853909680882688,-0.0284273965949906,0.0210304719707838
-0.0951447559505806,-0.0277747267752076,0.00779577840296297
-0.0924252983681517,-0.0293701418902326,0.022081995569323
-0.097429100319821,-0.0328510475957416,0.0106240142886891
-0.0858623407358898,-0.0314369296528786,0.0199789483722446
-0.0930054493190699,-0.0325972315547149,0.0199789483722446
-0.0852821897849717,-0.0378911089818433,0.0258529767502912
-0.0895608030479932,-0.0360418778257916,0.0213930663151077
-0.0780665623329269,-0.0246564154140224,0.0122556888381464
-0.0914100342040449,-0.0213930663151077,0.0163167454945737
-0.0903585106055057,-0.0304579249232042,0.00975378786231181
-0.0852096709161069,-0.0402479722199484,0.0167881181421947
-0.0866963077278347,-0.0294426607590974,0.02066787762646
-0.0910836992941534,-0.0346277598829286,0.0150114058550078
-0.0674425480442378,-0.0290438069803411,0.0114217218462016
-0.0839768501454058,-0.0334311985466598,0.00409731609085961
-0.0901409539989114,-0.0270132786521275,0.0235686323810508
-0.0841581473175677,-0.033068604202336,0.00105152359853919
-0.086913864334429,-0.0340838683664428,0.0215381040528372
-0.0749119915373093,-0.0342651655386047,0.00522135855826357
-0.0800245717922757,-0.0460132222946977,0.00743318405863911
-0.0670436942654816,-0.0294789201935297,0.0213930663151077
-0.0860436379080518,-0.0197976512000827,-0.00431487269745392
-0.0920989634582602,-0.0266144248733713,0.00355342457437382
-0.0768700009966581,-0.0444178071796727,0.00736066518977434
-0.0815474680384359,-0.0387975948426529,0.00667173593555901
-0.083904331276541,-0.0443090288763756,0.0175858256997072
-0.0817650246450302,-0.040211712785516,0.0186736087326787
-0.0791906048003308,-0.0434750618844307,0.0172957502242481
-0.0933680436633937,-0.0357518023503325,0.000833966991944876
-0.0672612508720759,-0.0340476089320104,0.00975378786231181
-0.0777402274230354,-0.0213930663151077,0.00736066518977434
-0.0889081332282103,-0.0175133068308424,0.0250190097583463
-0.0821276189893541,-0.026686943742236,0.0114579812806339
-0.0784654161116831,-0.0212842880118105,0.0109866086330129
-0.0828890671124342,-0.0411907175151904,0.0043873915663187
-0.0906485860809648,-0.0413357552529199,0.0109866086330129
-0.0833604397600552,-0.0266144248733713,0.0150839247238725
-0.085499746391566,-0.0159904105846822,0.00975378786231181
-0.0855360058259984,-0.0444178071796727,0.00917363691139364
-0.08024212839887,-0.0295876984968269,0.00935493408355557
-0.0795894585790871,-0.0242938210696986,0.00859348596047546
