F1 [lbf],F2 [lbf],F3 [lbf]
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
15.6146666666667,3.90266666666667,3.90266666666667
15.6146666666667,3.90266666666667,3.90266666666667
15.6146666666667,3.90266666666667,3.90266666666667
15.6146666666667,3.90266666666667,3.90266666666667
15.6146666666667,3.90266666666667,3.90266666666667
15.6146666666667,3.90266666666667,3.90266666666667
31.2293333333333,7.80533333333333,7.80533333333333
31.2293333333333,7.80533333333333,7.80533333333333
31.2293333333333,7.80533333333333,7.80533333333333
31.2293333333333,7.80533333333333,7.80533333333333
31.2293333333333,7.80533333333333,7.80533333333333
31.2293333333333,7.80533333333333,7.80533333333333
31.2293333333333,7.80533333333333,7.80533333333333
46.844,11.708,11.708
46.844,11.708,11.708
46.844,11.708,11.708
46.844,11.708,11.708
46.844,11.708,11.708
46.844,11.708,11.708
46.844,11.708,11.708
62.4586666666667,15.6106666666667,15.6106666666667
62.4586666666667,15.6106666666667,15.6106666666667
62.4586666666667,15.6106666666667,15.6106666666667
62.4586666666667,15.6106666666667,15.6106666666667
62.4586666666667,15.6106666666667,15.6106666666667
62.4586666666667,15.6106666666667,15.6106666666667
62.4586666666667,15.6106666666667,15.6106666666667
78.0733333333333,19.5133333333333,19.5133333333333
78.0733333333333,19.5133333333333,19.5133333333333
78.0733333333333,19.5133333333333,19.5133333333333
78.0733333333333,19.5133333333333,19.5133333333333
78.0733333333333,19.5133333333333,19.5133333333333
78.0733333333333,19.5133333333333,19.5133333333333
78.0733333333333,19.5133333333333,19.5133333333333
93.688,23.416,23.416
93.688,23.416,23.416
93.688,23.416,23.416
93.688,23.416,23.416
93.688,23.416,23.416
93.688,23.416,23.416
93.688,23.416,23.416
109.302666666667,27.3186666666667,27.3186666666667
109.302666666667,27.3186666666667,27.3186666666667
109.302666666667,27.3186666666667,27.3186666666667
109.302666666667,27.3186666666667,27.3186666666667
109.302666666667,27.3186666666667,27.3186666666667
109.302666666667,27.3186666666667,27.3186666666667
109.302666666667,27.3186666666667,27.3186666666667
