SG1 [strain],SG2 [strain],SG3 [strain]
0,0,0
-0.103614464700513,-0.0234668736261483,0.096945087117092
-0.0587895714857041,0.0172321322934295,0.13676181932442
-0.0932702585737388,-0.0156734469605908,0.159266928833858
0.0360323180075284,-0.0477130899175791,0.231975744170086
0.0843052799314137,-0.093607713613892,0.168788321318061
-0.0087925752081901,0.049271775249963,0.391242673003035
0.00155163091903887,-0.00874595659115585,0.292566423617245
-0.158783564042096,0.110753252277391,0.200814823311703
-0.113096653649791,-0.0598361980637492,0.297759910426976
0.023102060349629,-0.0858142869487892,0.331517574691134
-0.0312050218153672,0.0839092270957735,0.20773947239195
-0.0846500868019575,-0.0563724528788043,0.227647838494704
-0.0105166095618188,-0.0494449625102789,0.290835261347638
-0.0467213310043917,-0.0303943639951285,0.30641572177683
-0.12085480824453,0.018098068589552,0.218126446010501
-0.00275845496707916,-0.0806186691715993,0.321130601070763
0.0239640775271255,-0.0979373950945046,0.356619427604528
-0.0243088843972146,0.0293552404391448,0.229379000765221
-0.192402233952635,-0.0425174721412986,0.337576642635213
-0.0691337776115688,-0.0312603002907963,0.359216171009393
0.0153439057544347,-0.0459812173257887,0.431059405211272
-0.0837880696244611,-0.13777046471705,0.381721280518832
-0.0329290561689959,0.0302211767357221,0.447505446775722
-0.0424112451182737,0.0726520552466354,0.502902639412241
0.0506866100199659,0.0319530493275124,0.330651993554966
-0.221710817978874,-0.00961189288682363,0.296028748157369
-0.0329290561689959,0.100362016723011,0.424134756131025
-0.129474980017221,0.0691883100616906,0.407688714566575
-0.117406739535909,-0.0555065165835913,0.392973835272642
-0.205332491611443,0.0882389085768409,0.37219988803372
-0.0131026610929439,0.00251121525889175,0.428462661805497
-0.0260329187508432,0.0527355204344531,0.438849635425868
-0.13637111743401,0.0241596226624097,0.503768220547499
-0.0303430046378708,0.0293552404391448,0.480397529904621
-0.157059529687558,0.0847751633928056,0.502037058277892
-0.0975803444603116,-8.65936299305758e-05,0.588595171772795
0.101545623474976,-0.0988033313910819,0.274389219782279
-0.0648236917263603,0.0458080300663823,0.675153285270426
-0.00362047214366612,0.0458080300663823,0.427597080671148
0.0558587130831256,0.104691698204078,0.475204043093981
0.000689613741997164,0.066590501173323,0.385183605058046
-0.0570655371311659,0.128937914495964,0.551375182971242
0.0593067817922019,-0.095339586206137,0.447505446775722
-0.0898221898646625,0.0137683871084846,0.392973835272642
0.0472385413113443,0.0189640048852198,0.408554295702743
0.0877533486400353,0.0613948833970426,0.468279394013734
-0.0225848500426764,0.0120365145166943,0.433656148616137
-0.12344085977611,0.0380146034008249,0.431059405211272
0.0481005584888408,0.0406124122887377,0.470876137419509
-0.00448248932116257,0.0380146034008249,0.432790567480879
0.0248260947032577,0.134999468568822,0.559165413185838
-0.0837880696244611,0.050137711546995,0.460489163800958
-0.0829260524478741,0.0648586285815327,0.516751937571826
0.0162059229314764,0.0865070359850506,0.560030994321096
-0.00534450649865903,0.0155002597007297,0.499440314872118
0.0351703008304867,0.111619188572604,0.408554295702743
0.0368943351845701,0.0406124122887377,0.502902639412241
-0.119992791067943,-0.0269306188101837,0.569552386805299
-0.075167897852225,-0.0130756380717685,0.548778439565467
0.000689613741997164,0.0769817367277028,0.606772375608671
0.0248260947032577,0.0129024508123621,0.520214262111949
0.0317222321214103,0.066590501173323,0.502902639412241
-0.0260329187508432,0.141926958938711,0.562627737725052
0.0360323180075284,0.167905047822842,0.433656148616137
-0.0260329187508432,-0.0286624914024287,0.517617518706174
0.0868913314629935,0.0752498641345483,0.559165413185838
0.0679269535639833,0.0925685900579083,0.488187760119217
0.0541346787285875,0.124608233015351,0.4267314995368
0.0239640775271255,0.0189640048852198,0.682077934349763
0.0989595719433964,0.00943870562741722,0.584267266099232
0.028274163412334,0.162709430046107,0.527138911191287
0.0765471253362193,0.0994960804273433,0.52540774892168
-0.0105166095618188,0.129803850792086,0.495977990332904
0.00844776833673677,0.144524767827079,0.5851328472354
-0.0286189702833326,0.0319530493275124,0.538391465946916
-0.132061031548346,0.068322373765568,0.480397529904621
-0.0493073825364263,0.111619188572604,0.57474587361412
0.0730990566275977,0.151452258195604,0.648320270087424
0.105855709361094,0.0943004626501533,0.468279394013734
0.077409142513261,0.187821582634115,0.484725435578184
0.103269657829969,0.0258914952542,0.449236609045329
-0.107062533409135,0.160111621157284,0.51415519416787
0.028274163412334,0.19301720041085,0.59119191517857
