PT1 [Psi],PT2 [Psi],PT3 [Psi]
0,0,0
-0.0950722370817159,-0.0291163258492059,0.0240762644631042
-0.0878203501952387,-0.0318720428660672,0.0187823870359759
-0.0901772134333438,-0.0242575616352662,0.03100181643969
-0.09376689744215,-0.0241850427664014,0.0182384955194901
-0.095652388032634,-0.0246564154140224,0.0234235946433213
-0.0882192039739949,-0.0299502928411508,0.0196163540279208
-0.089452024744696,-0.0377460712441137,0.0234235946433213
-0.0989882560004136,-0.034482722145199,0.0349178353583876
-0.0938031568765824,-0.0379998872851404,0.0147938492484135
-0.0841581473175677,-0.0370934014243308,0.0380361467195728
-0.0749482509717417,-0.0325972315547149,0.0401754533510836
-0.0789005293248718,-0.029225104152503,0.039087670318112
-0.0880016473674006,-0.0343014249730371,0.0381811844573024
-0.0931504870567994,-0.0356430240470354,0.0199426889378123
-0.0738967273732025,-0.0296964768001241,0.0389788920148149
-0.0892344681381017,-0.0315457079561757,0.0387613354082205
-0.0876753124575091,-0.0304941843576366,0.0205953587575952
-0.0735341330288786,-0.0334674579810922,0.0422059816792972
-0.0729902415123928,-0.0246564154140224,0.037492255203087
-0.0782478595050888,-0.0335762362843894,0.0410456797774609
-0.0836505152355143,-0.0381811844573024,0.0199426889378123
-0.0882192039739949,-0.040211712785516,0.0196888728967856
-0.071684901872827,-0.0278472456440724,0.0319083023004996
-0.0920264445893954,-0.0288987692426116,0.0115305001494987
-0.0758184773981189,-0.0164617832323032,0.0336487551532541
-0.0898508785234523,-0.0331773825056331,0.0317270051283377
-0.077703967988603,-0.0355705051781706,0.0134159907399828
-0.0702707839299639,-0.028753731504882,0.0138873633876038
-0.0891256898348046,-0.0199426889378123,0.0126182831824703
-0.0758184773981189,-0.0383987410638967,0.0117117973216607
-0.0812573925629768,-0.0290800664147735,0.020015207806677
-0.0997497041234937,-0.0199426889378123,0.0492040525247477
-0.0806047227431939,-0.0146850709451163,0.0371659202931956
-0.0901772134333438,-0.016062929453547,0.0234598540777537
-0.0919539257205307,-0.038616297670491,0.0379636278507081
-0.0829253265468666,-0.0426048354580534,0.0472823024998312
-0.0906123266465324,-0.0192537596835969,0.0202327644132713
-0.0763623689146047,-0.0310380758741223,0.038616297670491
-0.106493958927917,-0.0150114058550078,0.0240037455942395
-0.0865150105556728,-0.0415170524250819,0.0458681845569682
-0.0825989916369751,-0.0212117691429458,0.0285724343327201
-0.0810760953908149,-0.0219006983971611,0.0370934014243308
