PT1 [Psi],PT2 [Psi],PT3 [Psi]
0,0,0
-0.0579063167885203,-0.0547154865584703,-0.0114942407150663
-0.0550418214683618,-0.054497929951876,-0.0114942407150663
-0.0418796467694057,-0.0294426607590974,-0.00884730200150216
-0.0641791989453231,-0.0490227553525858,-0.0101163822066357
-0.0637078262977021,-0.0513070997218261,-0.0113854624117692
-0.0496754251723687,-0.0475361185408579,-0.0137423256498743
-0.0451067364338881,-0.0504731327298812,-0.00710684914874764
-0.0561658639357658,-0.0321983777759587,-0.0153377407648992
-0.0377460712441137,-0.050364354426584,-0.012400726575876
-0.0583051705672765,-0.0383262221950319,-0.00786829727182774
-0.0455781090815091,-0.0505093921643136,-0.0130533963956589
-0.0426048354580534,-0.0436200996221603,-0.0137423256498743
-0.0413357552529199,-0.0535914440910664,-0.00837592935388115
-0.0567097554522516,-0.0512345808529613,-0.0102976793787976
-0.035606764612603,-0.0290438069803411,-0.017005674748789
-0.0363682127356831,-0.0460494817291301,-0.000362594344323859
-0.0423147599825944,-0.0538452601320931,-0.0100076039033385
-0.0363682127356831,-0.0504006138610164,-0.00616410385350561
-0.0429311703679449,-0.0447078826551318,-0.0167155992733299
-0.0416983495972438,-0.0491315336558829,-0.00790455670626013
-0.0492765713936125,-0.044816660958429,-0.0147938492484135
-0.0449254392617261,-0.0481887883606409,-0.0116030190183635
-0.0548605242961999,-0.0317270051283377,-0.0118568350593902
-0.0447078826551318,-0.0477536751474522,-0.0157003351092231
-0.0385437788016262,-0.0494578685657744,-0.0152652218960345
-0.0395953024001654,-0.0485151232705324,-0.00344464627107666
-0.0438013967943222,-0.0502555761232869,-0.0213930663151077
-0.0557670101570095,-0.0559120478947391,-0.0166068209700327
-0.0447078826551318,-0.041154458080758,-0.00993508503447374
-0.0529387742712834,-0.0481162694917761,-0.00504006138610164
-0.0376372929408166,-0.0491677930903153,-0.0122556888381464
-0.0403567505232455,-0.0317995239972024,-0.0134522501744152
-0.0438013967943222,-0.0498204629100982,-0.00855722652604308
-0.0553318969438209,-0.0361869155635211,-0.0172232313553833
-0.0413357552529199,-0.0304216654887718,-0.0121469105348493
-0.0467746704177778,-0.0525399204925272,-0.000543891516485789
-0.047826194016317,-0.0535189252222016,-0.00942745295242034
-0.0410819392118932,-0.0550418214683618,-0.0111679058051749
-0.0389788920148149,-0.0290438069803411,-0.0161717077568441
-0.0428223920646478,-0.0318720428660672,-0.0150114058550078
-0.0449979581305909,-0.0344464627107666,-0.0136698067810095
-0.0507269487709079,-0.0493853496969096,-0.0163892643634384
-0.0409369014741637,-0.0540990761731198,-0.0175133068308424
-0.0448891798272938,-0.0499655006478278,-0.0136698067810095
-0.0628738593057572,-0.0300228117100155,-0.0158091134125203
-0.041807127900541,-0.0498567223445306,0.00126908020513351
-0.0410094203430285,-0.0507632082053403,-0.0143224766007924
-0.0390514108836796,-0.0469922270243721,-0.0140324011253333
-0.0481525289262085,-0.0417346090316762,-0.0197251323312179
-0.0530112931401482,-0.0564921988456573,-0.0106240142886891
-0.0482613072295057,-0.0524674016236624,-0.0129446180923618
-0.0397040807034626,-0.0463758166390216,-0.0118205756249578
-0.044163991138646,-0.0506906893364755,-0.0177308634374367
-0.0507632082053403,-0.0296602173656917,-0.0141049199941981
-0.0554044158126857,-0.0466658921144807,-0.0108415708952834
-0.0377460712441137,-0.0506906893364755,-0.0097900472967442
-0.0423147599825944,-0.0523223638859329,-0.0149026275517106
-0.0439101750976193,-0.0480800100573437,-0.0172232313553833
-0.0551868592060914,-0.0338300523254161,-0.017948420044031
-0.048007491188479,-0.0534826657877692,-0.0072156274520448
-0.0401754533510836,-0.0497116846068011,-0.00145037737729544
-0.040030415613354,-0.0473185619342636,-0.00402479722199484
-0.0389426325803825,-0.0534101469189045,-0.0106240142886891
-0.046412076073454,-0.0595017319035453,0.00377098118096814
-0.0598280668134368,-0.0406468259987046,-0.0056564717714522
-0.0443815477452404,-0.0460494817291301,-0.0122556888381464
-0.0441277317042137,-0.0536277035254988,-0.00293701418902326
-0.0412269769496228,-0.0490227553525858,-0.00391601891869768
-0.0415895712939466,-0.0540990761731198,-0.00108778303297158
-0.0374197363342223,-0.053083812009013,-0.0146850709451163
-0.0414445335562171,-0.0527937365335539,-0.0131984341333885
-0.046412076073454,-0.0459044439914006,-0.0150114058550078
-0.042749873195783,-0.0542078544764169,-0.0155552973714936
-0.0491315336558829,-0.0491677930903153,-0.0149751464205754
-0.0450704769994557,-0.0540990761731198,-0.0136698067810095
-0.0530112931401482,-0.0480800100573437,-0.0168243775766271
-0.0572536469687374,-0.0542803733452817,0.00148663681172782
-0.0520685478449062,-0.0502918355577193,-0.00819463218171922
-0.0410819392118932,-0.0308930381363928,-0.0149751464205754
-0.0493128308280448,-0.0537364818287959,-0.0172232313553833
-0.0388338542770853,-0.0542803733452817,-0.00192175002491645
-0.039087670318112,-0.0461582600324273,-0.0113492029773368
-0.0568910526244135,-0.0425323165891887,-0.0168968964454918
-0.0340838683664428,-0.0474273402375608,-0.0158091134125203
-0.0484063449672352,-0.0458319251225358,-0.0151564435927373
-0.0431849864089716,-0.0434025430155659,-0.00108778303297158
-0.0464845949423187,-0.0563834205423601,-0.0177308634374367
-0.0415170524250819,-0.033539976849957,-0.00707058971431525
-0.0461945194668597,-0.0348090570550905,-0.0117117973216607
-0.06276508100246,-0.0475723779752903,-0.0147575898139811
-0.0461945194668597,-0.043221245843404,0.002066787762646
-0.0388338542770853,-0.0461582600324273,-0.000833966991944876
-0.0429674298023773,-0.0355705051781706,0.000580150950918175
-0.0584139488705737,-0.0491677930903153,-0.00935493408355557
-0.0400666750477864,-0.0493853496969096,-0.00743318405863911
-0.0407193448675694,-0.0504006138610164,-0.016062929453547
-0.0391964486214092,-0.0489139770492886,-0.00279197645129372
-0.0375647740719518,-0.0553681563782533,-0.0180209389128958
-0.0657746140603481,-0.048007491188479,-0.013343471871118
-0.0381811844573024,-0.0538090006976607,-0.012400726575876
-0.0467384109833454,-0.0404655288265427,-0.00406105665642722
-0.0430399486712421,-0.0562021233701982,-0.0215743634872696
-0.0345915004484962,-0.0470647458932369,-0.0269045003488303
-0.0495666468690715,-0.0295876984968269,-0.0025744198446994
-0.0563471611079277,-0.0504006138610164,-0.0204140615854333
-0.0374559957686547,-0.0567097554522516,-0.00855722652604308
-0.0460132222946977,-0.0479712317540466,-0.00953623125571749
-0.0444540666141051,-0.0502555761232869,-0.0196163540279208
-0.0473185619342636,-0.0361506561290888,-0.0033358679677795
-0.0391964486214092,-0.0515246563284204,-0.0195800945934884
-0.0454693307782119,-0.0554406752471181,-0.00130533963956589
-0.0566734960178192,-0.0531925903123101,-0.0137423256498743
-0.0404655288265427,-0.0232785569055918,-0.0176220851341396
-0.0391601891869768,-0.0519960289760414,-0.0314006702184462
-0.0411907175151904,-0.0368033259488717,0.00554769346815505
-0.0614234819284617,-0.0484063449672352,-0.0069618114110181
-0.0463032977701568,-0.0505819110331783,-0.0218644389627287
-0.0437288779254574,-0.0414807929906495,0.00130533963956589
