SG1 [strain],SG2 [strain],SG3 [strain]
0,0,0
-0.0505142065844666,0.0626937878414537,0.0408554295700014
-0.102235237217428,-0.05074386695469,0.0919247165320485
0.0408596141992348,0.0730850233944693,-0.0379124537112148
-0.0117234336107686,-0.107895662500141,0.0867312297232274
0.0296533908958736,-0.00225143436955477,0.164633531869185
-0.0237916740911714,-0.010044861035567,0.199256777267692
61.3630375664707,-26.9657758237909,-22.2625736749806
379.27928260692,-168.909187551886,-135.838936717802
607.601772334186,-254.902723313342,-193.67879931819
640.246362835078,-268.808794293163,-203.352534082519
648.473454774358,-267.196420909738,-209.773414941662
652.949047958426,-266.566019286143,-213.083397201754
655.32562931599,-266.056848744009,-215.133958910477
656.722097143068,-265.535555093728,-216.183908827185
657.678074192593,-265.496587960402,-216.949082550492
658.310794800664,-264.947584348645,-217.606924213062
658.472854029979,-264.626321982774,-218.141853354467
397.108383883129,-162.812130090716,-132.542803755869
142.544367247277,-47.7291963327998,-34.8446610527781
43.3330862879739,8.86147249298938,-4.62982037468191
6.27841590848175,35.008418955143,1.55042892894289
3.17601608770747,37.7482413961516,0.705621741220057
3.36048776363032,38.0140838390694,-0.0405091971169895
3.63805729469186,38.0599784627648,-0.36337096045736
3.5794401266412,38.2063216968136,-0.395397462450092
3.56737188615944,38.2279701042171,-0.596212285761794
3.70701866886748,38.3015746893898,-0.637760180239638
3.76563583691768,38.2478866390284,-0.774521999563149
3.81735686755064,38.1413764746026,-0.979664728549324
3.87338798406927,38.0695037620221,-1.06362609864118
3.87942210430992,38.1102027679408,-1.29992974848574
4.1388892746495,38.0166816479573,-1.23154883882307
4.224228975193,38.0010947946266,-1.35878926566238
4.30525858985129,38.028804756103,-1.48083620569105
4.32767103645847,38.0340003738806,-1.38995018652076
4.36387575790104,37.8071250642902,-1.53277107379017
4.41559678853355,37.783744784294,-1.41505203943598
4.51386674673495,37.9136352287164,-1.64529662133464
4.58110408655784,37.8296394079898,-1.61153895707139
4.80350451827735,37.7811469754056,-1.55960408897408
4.79229829497353,37.8911208850163,-1.65654917608936
4.90953263107394,37.722263307267,-1.71108078759153
5.05866160273081,37.6772346198682,-1.64356545906503
4.87763799551749,37.7023467724562,-1.74224170845082
4.96297769606099,37.6547202761681,-1.8833314334488
5.03624915612363,37.6122893976572,-1.88939050139379
5.12503692537621,37.7058105176411,-1.96988954694461
